Product_URL,Category,Product_ID,Extracted_At
https://chefaa.com/eg-ar/nowProduct/bubbles-classic-baby-bottle-white-260ml-unxj_dusKAP00_duWCOnn2_duU2T4We,mom-baby,mom-baby_0035,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-classic-bottle-120ml-vrxl_duY7xPs1,mom-baby,mom-baby_0036,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-classic-feeding-bottle-rose-120ml-yqfu_duzhjS7N,mom-baby,mom-baby_0037,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-classic-feeding-bottle-with-hand-blue-260ml-icnq,mom-baby,mom-baby_0038,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-cup-and-feeding-bottle-2-in-1-280ml-8reo_duUoechQ,mom-baby,mom-baby_0039,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-cup-with-straw-pkxm,mom-baby,mom-baby_0040,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-feeding-bottle-classic-120-mlSPFe,mom-baby,mom-baby_0041,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-fruit-teether-red-eaqu_duh6n7Ba_duLs7L1b_du5Zzu8P,mom-baby,mom-baby_0042,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-natural-280ml6myySF,mom-baby,mom-baby_0043,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-natural-baby-bottle-pink-150ml-cu2p,mom-baby,mom-baby_0044,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-natural-baby-feeding-bottle-280ml-wyl4,mom-baby,mom-baby_0045,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-natural-feeding-bottle-280ml-d3kz_duyeSdwx,mom-baby,mom-baby_0046,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-natural-feeding-bottle-with-hand-rose-150ml-rn61_duUFhTwv_duQBUWQr,mom-baby,mom-baby_0047,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-natural-slow-flow-nipple-6m-uofh,mom-baby,mom-baby_0048,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-teether-watermelon-ttch,mom-baby,mom-baby_0049,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubbles-toilet-safryEV2Y,mom-baby,mom-baby_0050,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubblzz-bubblzz-kids-conditioner-325ml-jyqx_du574Z9c,mom-baby,mom-baby_0051,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubblzz-bubblzz-kids-curl-activator-cream-200ml-vawt_duArx7eL,mom-baby,mom-baby_0052,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/bubblzz-shampoo-kids-325ml-ti25_du2eJd5R,mom-baby,mom-baby_0053,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-babies-anti-colic-bottle-0offer4CFE,mom-baby,mom-baby_0054,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-babies-anticolic-silicone-orthodontic-teats-12-months--bpa-freekrsX,mom-baby,mom-baby_0055,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-babies-anticolic-silicone-teat-0-monthsr0S0,mom-baby,mom-baby_0056,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-babies-easy-start-slow-flow-silicone-teat-for-wide-neck-bottles-stage-1-3-months--bpa-freeEdjq,mom-baby,mom-baby_0057,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-babies-green-soft-tip-spoon-4-months-bpa-free-1-pcsckFH,mom-baby,mom-baby_0058,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-babies-green-soother-holder-0-months--bpa-freeDWv0,mom-baby,mom-baby_0059,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-babies-light-pink-silicone-orthodontic-soother-stage-2-618-months-bpa-free-1-pcsv6Z3,mom-baby,mom-baby_0060,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-babies-little-cow-collection-blue-350ml-bowl-with-spoon-9-months-bpa-free-1-pcsnmDh,mom-baby,mom-baby_0061,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-babies-manicure-setKqFg,mom-baby,mom-baby_0062,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-babies-orthodontic-slow-flow-silicone-teat-stage-1-3-months--bpa-free9S7U,mom-baby,mom-baby_0063,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-babies-pink-elephant-shaped-soft-teether-0-months-bpa-free-1-pcsoZfq,mom-baby,mom-baby_0064,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-babies-silicone-anticolic-orthodontic-teat-0-months--bpa-freet0x4,mom-baby,mom-baby_0065,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-brush-suctringbtlteat561220BIs,mom-baby,mom-baby_0066,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-brush-wspongebtlteat7402GgYo,mom-baby,mom-baby_0067,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-btl-sil-glass-12m240ml42401oO7X,mom-baby,mom-baby_0068,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-btl-sil-glass0m120ml42302vHOv,mom-baby,mom-baby_0069,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-btl-sil-glass12m240ml42301Uiqp,mom-baby,mom-baby_0070,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-cup-nospill9m180ml57300jSFO,mom-baby,mom-baby_0071,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-fresh-food-feeder-sil6m56010VMIP,mom-baby,mom-baby_0072,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-hair-brush-wcomb2417hh25,mom-baby,mom-baby_0073,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-nail-clipper9808i8T9,mom-baby,mom-baby_0074,2025-06-19T01:42:50.500750
https://chefaa.com/eg-ar/nowProduct/canpol-nasal-aspirator--sil56154wl4F,mom-baby,mom-baby_0075,2025-06-19T01:42:50.500750
